Mooring Name,Latitude,Longitude,Date,Time,xCO2 SW (wet) (umol/mol),CO2 SW QF,H2O SW (mmol/mol),xCO2 Air (wet) (umol/mol),CO2 Air QF,H2O Air (mmol/mol),Licor Atm Pressure (hPa),Licor Temp (C),MAPCO2 %O2,SST (C),Salinity,xCO2 SW (dry) (umol/mol),xCO2 Air (dry) (umol/mol),fCO2 SW (sat) uatm,fCO2 Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2,pH_SW,PH QF
LA_PARGUERA_67W_18N,17.954,-67.051,5/30/2012,15:17,427.2,2,17.98,390,2,16.2,1013.1,29.4,98.24,-999,-999,435,396.5,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,5/30/2012,18:17,424.7,2,18.99,387.8,2,16.95,1012,30.6,98.8,-999,-999,432.9,394.5,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,5/30/2012,21:17,428.1,2,19.08,384.8,2,17.05,1011.3,31.1,99.23,-999,-999,436.4,391.5,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,5/31/2012,0:17,431.2,2,16.67,384.1,2,15.88,1013.3,31,99.76,-999,-999,438.5,390.3,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,5/31/2012,3:17,432.9,2,16.07,392.6,2,15.56,1013.9,30.4,99.31,-999,-999,440,398.8,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,5/31/2012,6:17,433.7,2,15.81,396.2,2,15.28,1012.8,29.8,98.98,-999,-999,440.7,402.4,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,5/31/2012,9:17,440.2,2,15.54,395.7,2,15.06,1012.8,29.3,98.68,-999,-999,447.1,401.7,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,5/31/2012,12:17,438.5,2,16.98,392.4,2,15.94,1013.8,29.1,98.29,-999,-999,446.1,398.7,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,5/31/2012,15:17,436.9,2,18.35,391.9,2,16.75,1014.6,30,98.05,-999,-999,445.1,398.6,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,5/31/2012,18:17,424.6,2,19.39,387.5,2,17.27,1013.4,31.1,98.63,-999,-999,433,394.3,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,5/31/2012,21:17,426.1,2,18.58,383.5,2,16.77,1013.2,31.7,99.4,-999,-999,434.1,390,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/1/2012,0:17,426.9,2,16.57,383.9,2,15.85,1014.8,31.3,99.7,-999,-999,434.1,390.1,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/1/2012,3:17,430.6,2,16.34,393.7,2,15.76,1015.6,30.6,99.34,-999,-999,437.8,400,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/1/2012,6:17,433.1,2,15.99,392,2,15.71,1014.3,30,99.04,-999,-999,440.1,398.2,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/1/2012,9:17,438.3,2,15.64,398,2,15.26,1014.2,29.5,98.87,-999,-999,445.3,404.2,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/1/2012,12:17,437.2,2,17.1,391.6,2,16.09,1016.2,29.3,98.68,-999,-999,444.8,398,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/1/2012,15:17,436.1,2,17.85,388.4,2,16.63,1016.8,30,98.46,-999,-999,444,395,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/1/2012,18:17,430.1,2,19.23,387.6,2,17.26,1015.6,30.9,98.7,-999,-999,438.5,394.4,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/1/2012,21:17,430.5,2,18.73,384.5,2,17.03,1014.8,31.4,99.29,-999,-999,438.7,391.1,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/2/2012,0:17,429.4,2,16.54,384.2,2,16,1016,31.1,99.76,-999,-999,436.6,390.4,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/2/2012,3:17,430.1,2,16.16,384.3,2,15.79,1016.6,30.4,99.42,-999,-999,437.2,390.5,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/2/2012,6:17,435,2,15.93,384.2,2,15.32,1014.8,29.9,98.91,-999,-999,442.1,390.2,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/2/2012,9:17,433.3,2,15.51,391.7,2,14.98,1015,29.4,98.95,-999,-999,440.1,397.7,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/2/2012,12:17,431.2,2,16.76,389.1,2,15.8,1016.6,29.1,98.77,-999,-999,438.6,395.3,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/2/2012,15:17,422.7,2,18.18,389.8,2,16.45,1017.3,29.7,98.67,-999,-999,430.5,396.4,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/2/2012,18:17,422.4,2,19.41,387.8,2,16.91,1015.3,31,98.87,-999,-999,430.7,394.5,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/2/2012,21:17,429.2,2,19.29,384.6,2,16.91,1014.7,31.6,99.39,-999,-999,437.7,391.2,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/3/2012,0:17,432.1,2,16.48,383.1,2,15.4,1015.8,31.4,99.81,-999,-999,439.3,389.1,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/3/2012,3:17,434.4,2,15.63,395,2,14.95,1016.5,30.5,99.26,-999,-999,441.3,401,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/3/2012,6:17,444,2,15.23,395.6,2,14.44,1015.2,29.6,98.55,-999,-999,450.9,401.4,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/3/2012,9:17,438.4,2,14.99,398.1,2,14.44,1015.1,29,98.36,-999,-999,445,403.9,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/3/2012,12:17,436.1,2,16.7,393.4,2,15.54,1016.1,28.6,98.15,-999,-999,443.5,399.6,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/3/2012,15:17,429.7,2,18.54,391.7,2,16.57,1016.1,29.7,98.11,-999,-999,437.8,398.3,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/3/2012,18:17,413.4,2,19.79,387.5,2,17.57,1014.2,31.2,99.2,-999,-999,421.8,394.4,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/3/2012,21:17,431.4,2,19.73,384.4,2,17.3,1013.5,31.9,99.77,-999,-999,440.1,391.1,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/4/2012,0:17,434.1,2,16.92,382.7,2,15.66,1014.6,31.7,100.03,-999,-999,441.6,388.8,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/4/2012,3:17,441.7,2,16.32,387.9,2,15.38,1015.2,30.9,99.23,-999,-999,449.1,394,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/4/2012,6:17,453.9,2,15.54,393.8,2,14.88,1013.2,30.1,98.39,-999,-999,461.1,399.7,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/4/2012,9:17,444.4,2,15,395.3,2,14.39,1013,29.3,98.4,-999,-999,451.1,401,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/4/2012,12:17,446.3,2,17.06,396.1,2,15.7,1014.5,28.8,98.01,-999,-999,454,402.4,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/4/2012,15:17,440.1,2,18.5,394.4,2,16.47,1014.4,29.8,97.73,-999,-999,448.4,401,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/4/2012,18:17,399.5,2,19.95,388.5,2,17.84,1012.9,31.3,99.61,-999,-999,407.6,395.6,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/4/2012,21:17,428.1,2,19.54,384.5,2,16.89,1012,32.1,100.31,-999,-999,436.7,391.1,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/5/2012,0:17,438.9,2,17.05,383.1,2,15.33,1013.1,31.8,100.19,-999,-999,446.5,389.1,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/5/2012,3:17,441.7,2,16.6,387.9,2,15.07,1013.9,31,99.49,-999,-999,449.2,393.8,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/5/2012,6:17,448.7,2,15.69,398,2,14.5,1012.6,30.3,98.74,-999,-999,455.8,403.9,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/5/2012,9:17,448.3,2,14.95,405.7,2,14.1,1012.6,29.4,98.44,-999,-999,455.1,411.5,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/5/2012,12:17,445.5,2,16.94,392.6,2,15.52,1013.4,28.9,97.98,-999,-999,453.2,398.8,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/5/2012,15:17,439.2,2,18.41,391.1,2,16.25,1014.2,29.8,97.77,-999,-999,447.5,397.6,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/5/2012,18:17,417,2,19.59,388.3,2,16.58,1013.4,31.1,99.01,-999,-999,425.3,394.8,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/5/2012,21:17,430.1,2,19.7,384.5,2,16.98,1013,31.8,99.61,-999,-999,438.7,391.1,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/6/2012,0:17,444.4,2,16.76,383.2,2,15.4,1013.9,31.5,99.65,-999,-999,452,389.2,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/6/2012,3:17,441.4,2,15.93,397.9,2,14.91,1014.3,30.6,99.08,-999,-999,448.5,403.9,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/6/2012,6:17,440.9,2,15.69,393.1,2,14.87,1013.1,29.8,98.73,-999,-999,448,399.1,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/6/2012,9:17,445.1,2,15.75,390.9,2,15.19,1013.3,29.3,98.61,-999,-999,452.2,396.9,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/6/2012,12:17,435.1,2,16.92,392.4,2,15.85,1015.2,29.2,98.67,-999,-999,442.5,398.8,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/6/2012,15:17,433.9,2,17.9,388.8,2,16.23,1015.5,29.8,98.63,-999,-999,441.8,395.2,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/6/2012,18:17,426.3,2,18.72,387.5,2,16.82,1014.6,30.5,98.92,-999,-999,434.4,394.1,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/6/2012,21:17,430.4,2,18.75,385.2,2,16.71,1014.2,31,99.43,-999,-999,438.6,391.8,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/7/2012,0:17,436.4,2,16.71,383.6,2,15.97,1015.2,30.9,99.78,-999,-999,443.8,389.8,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/7/2012,3:17,435.9,2,16.34,385.5,2,15.87,1016.1,30.4,99.48,-999,-999,443.1,391.7,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/7/2012,6:17,440.7,2,16,392.8,2,15.22,1015.1,29.9,99.12,-999,-999,447.9,398.9,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/7/2012,9:17,440.3,2,16.01,389.7,2,15.37,1014.6,29.5,98.91,-999,-999,447.4,395.8,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/7/2012,12:17,439.6,2,16.89,390.2,2,15.76,1015.8,29.4,98.87,-999,-999,447.2,396.4,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/7/2012,15:17,438.2,2,17.59,387.7,2,16.13,1015.7,29.8,98.7,-999,-999,446,394.1,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/7/2012,18:17,436.3,2,18.61,387.5,2,16.82,1014,30.3,98.6,-999,-999,444.6,394.1,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/7/2012,21:17,435.4,2,18.77,385.3,2,16.83,1013.4,30.9,99.1,-999,-999,443.7,391.9,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/8/2012,0:17,443.3,2,16.59,384.1,2,15.77,1014.3,30.8,99.49,-999,-999,450.8,390.3,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/8/2012,3:17,445.3,2,16.12,390.2,2,15.26,1015.1,30.3,99.24,-999,-999,452.6,396.3,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/8/2012,6:17,450.2,2,15.49,398.5,2,14.48,1014.2,29.7,98.56,-999,-999,457.3,404.3,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/8/2012,9:17,448.3,2,15.59,391.3,2,14.87,1014,29.3,98.37,-999,-999,455.3,397.2,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/8/2012,12:17,445.6,2,17.07,390.7,2,15.9,1014.6,29.1,98.11,-999,-999,453.4,397.1,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/8/2012,15:17,447.3,2,18.15,389.1,2,16.56,1014.2,29.9,97.97,-999,-999,455.6,395.6,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/8/2012,18:17,441.8,2,18.89,387.4,2,16.97,1012.7,30.8,98.48,-999,-999,450.3,394.1,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/8/2012,21:17,440.5,2,19.2,385.1,2,16.86,1011.5,31.3,98.85,-999,-999,449.1,391.7,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/9/2012,0:17,445.3,2,16.62,382.9,2,15.64,1012.7,31.1,99.49,-999,-999,452.8,389,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/9/2012,3:17,444,2,16.05,392.2,2,15.36,1013.9,30.5,99.2,-999,-999,451.2,398.3,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/9/2012,6:17,448.2,2,15.66,396.9,2,15.05,1013.4,29.8,98.84,-999,-999,455.3,402.9,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/9/2012,9:17,450.6,2,15.43,396.6,2,14.66,1013.4,29.3,98.59,-999,-999,457.6,402.5,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/9/2012,12:17,451.3,2,17.11,393.2,2,15.56,1014,29.1,98.06,-999,-999,459.1,399.4,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/9/2012,15:17,448,2,18.5,390.2,2,16.53,1013.9,30.1,97.8,-999,-999,456.4,396.8,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/9/2012,18:17,449.4,2,19.61,387.9,2,16.97,1012.8,31.2,98.22,-999,-999,458.4,394.6,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/9/2012,21:17,451,2,18.97,384.5,2,16.61,1012.2,31.9,98.81,-999,-999,459.7,391,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/10/2012,0:17,451.5,2,16.97,382.8,2,15.46,1012.7,31.6,99.04,-999,-999,459.3,388.8,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/10/2012,3:17,450.3,2,15.9,395.9,2,14.98,1013.4,30.8,98.86,-999,-999,457.6,402,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/10/2012,6:17,458.4,2,15.34,396.2,2,14.23,1012.3,30,98.4,-999,-999,465.6,401.9,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/10/2012,9:17,460,2,14.81,397.8,2,13.6,1013.1,29.1,98.27,-999,-999,467,403.3,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/10/2012,12:17,460.2,2,17.5,397.4,2,15.68,1014,28.8,97.54,-999,-999,468.4,403.7,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/10/2012,15:17,451.6,2,18.66,392,2,16.36,1014.3,30,97.48,-999,-999,460.2,398.5,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/10/2012,18:17,449.9,2,19.53,387.6,2,16.9,1013.1,31.3,98.13,-999,-999,458.9,394.2,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/10/2012,21:17,452.8,2,19.85,385,2,17.23,1012.6,31.8,98.4,-999,-999,461.9,391.7,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/11/2012,0:17,451.3,2,17.03,382.9,2,15.81,1013.4,31.7,99.11,-999,-999,459.1,389.1,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/11/2012,3:17,455.7,2,16.37,387.3,2,15.36,1014.1,30.9,98.63,-999,-999,463.3,393.4,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/11/2012,6:17,457.8,2,15.81,394,2,14.76,1013,30.2,98.26,-999,-999,465.1,399.9,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/11/2012,9:17,463.3,2,15.21,395.4,2,14.48,1013,29.5,98.07,-999,-999,470.4,401.2,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/11/2012,12:17,455.9,2,17.23,392,2,15.9,1013.8,29.2,97.75,-999,-999,463.9,398.3,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/11/2012,15:17,456.1,2,18.45,389.4,2,16.59,1013.7,30.1,97.61,-999,-999,464.7,396,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/11/2012,18:17,451.3,2,19.43,387.1,2,17.15,1012.7,31.2,98.13,-999,-999,460.2,393.9,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/11/2012,21:17,449.4,2,19.81,385,2,17.29,1011.9,31.7,98.67,-999,-999,458.5,391.8,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/12/2012,0:17,451.1,2,17.13,383.1,2,15.78,1012.8,31.6,99.36,-999,-999,459,389.3,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/12/2012,3:17,452.4,2,16.29,397.8,2,15.18,1013.5,30.9,99.03,-999,-999,459.9,403.9,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/12/2012,6:17,458.8,2,16.06,393.9,2,15.29,1012,30.2,98.52,-999,-999,466.3,400.1,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/12/2012,9:17,458.1,2,15.79,396.8,2,15.13,1012,29.7,98.48,-999,-999,465.5,402.9,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/12/2012,12:17,465.6,2,17.43,389.9,2,16.25,1012.7,29.4,97.94,-999,-999,473.9,396.3,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/12/2012,15:17,456.7,2,18.38,388.6,2,16.78,1013.4,30.2,97.96,-999,-999,465.2,395.2,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/12/2012,18:17,448.6,2,19.32,387,2,17.24,1012.6,31,98.39,-999,-999,457.4,393.8,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/12/2012,21:17,449.5,2,19.27,384.3,2,17.24,1011.6,31.5,98.86,-999,-999,458.4,391.1,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/13/2012,0:17,453.3,2,16.71,383.1,2,15.69,1012,31.3,99.45,-999,-999,461,389.2,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/13/2012,3:17,453.3,2,16.07,395,2,15.28,1013.1,30.6,99.14,-999,-999,460.7,401.1,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/13/2012,6:17,456.5,2,15.58,395.3,2,15,1011.9,29.9,98.88,-999,-999,463.7,401.3,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/13/2012,9:17,458.8,2,15.46,396.2,2,14.75,1012.6,29.4,98.88,-999,-999,466,402.2,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/13/2012,12:17,464.6,2,17.01,391.3,2,15.92,1013.9,29.1,98.22,-999,-999,472.6,397.7,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/13/2012,15:17,457.4,2,18.29,388.9,2,16.54,1014.2,29.9,98.03,-999,-999,465.9,395.4,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/13/2012,18:17,451.7,2,19.08,386.9,2,16.93,1013.1,30.9,98.44,-999,-999,460.5,393.5,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/13/2012,21:17,448.1,2,19.02,384.4,2,16.89,1012.8,31.4,98.97,-999,-999,456.8,391,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/14/2012,0:17,451,2,16.75,382.8,2,15.82,1013.8,31.2,99.44,-999,-999,458.7,389,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/14/2012,3:17,452.1,2,16.12,396,2,15.36,1014.7,30.6,99.13,-999,-999,459.5,402.2,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/14/2012,6:17,452.4,2,15.61,395.5,2,14.9,1013.6,29.9,98.83,-999,-999,459.6,401.5,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/14/2012,9:17,461.1,2,15.42,394.2,2,14.98,1013.6,29.4,98.53,-999,-999,468.3,400.2,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/14/2012,12:17,457.3,2,17.09,390.5,2,15.81,1014.8,29.1,98.24,-999,-999,465.3,396.8,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/14/2012,15:17,454.2,2,18.47,390.4,2,16.59,1015.3,30,97.96,-999,-999,462.7,397,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/14/2012,18:17,446.1,2,19.39,386.9,2,16.9,1014.3,31.2,98.51,-999,-999,454.9,393.6,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/14/2012,21:17,444.5,2,19.45,384,2,17.09,1013.8,31.7,99,-999,-999,453.3,390.7,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/15/2012,0:17,446.6,2,16.69,383.4,2,15.55,1014.8,31.5,99.54,-999,-999,454.1,389.4,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/15/2012,3:17,454.8,2,15.8,390.7,2,14.59,1015.2,30.7,99.08,-999,-999,462,396.4,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/15/2012,6:17,455.3,2,15.74,391.3,2,14.46,1013.2,29.9,98.59,-999,-999,462.5,397.1,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/15/2012,9:17,459.3,2,14.87,396.3,2,13.63,1013.2,29.3,98.59,-999,-999,466.2,401.8,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/15/2012,12:17,456.1,2,17.44,390.7,2,15.74,1013.9,28.8,98.02,-999,-999,464.2,397,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/15/2012,15:17,452.8,2,18.08,389.1,2,16.03,1014,29.8,98.12,-999,-999,461.1,395.5,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/15/2012,18:17,449.8,2,19.07,387.2,2,16.73,1012.7,30.7,98.33,-999,-999,458.6,393.8,-999,-999,-999,-999,-999,-999,-999,5
LA_PARGUERA_67W_18N,17.954,-67.051,6/15/2012,21:17,450.4,2,18.95,384.5,2,16.43,1012.2,31.2,98.86,-999,-999,459.1,390.9,-999,-999,-999,-999,-999,-999,-999,5
